Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
548,4.454347296253507,4.007333185232471,8.888066854754783,5,7,1970,1970,0.0,3,4,4,3,3,5,619.0,1,0.0,149.0,768.0,5,1,6.645090969505644,0,0.0,6.645090969505644,1.0,0.0,1,0,2,0.6931471805599453,3,5,7,0,0,1987.0,1,2.0,624.0,3,3,2,4.653960350157523,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,4,2007,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.771443882099637
549,3.044522437723423,3.912023005428146,9.01627006814768,5,7,1955,1995,0.0,3,4,3,3,1,2,180.0,3,6.470799503782602,0.0,825.0,3,1,6.716594773520978,0,0.0,6.716594773520978,1.0,0.0,1,0,2,0.6931471805599453,3,4,7,0,0,1963.0,2,2.0,720.0,3,3,2,4.948759890378168,3.9318256327243257,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,6,2008,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.736077016252437
550,4.110873864173311,4.330733340286331,9.145908511816794,7,5,2003,2004,0.0,4,3,4,3,1,1,0.0,1,0.0,912.0,912.0,5,1,6.816735880594968,1182,0.0,7.647308832356238,0.0,0.0,2,1,4,0.6931471805599453,4,8,7,1,4,2003.0,3,2.0,615.0,3,3,2,5.209486152841421,5.209486152841421,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,11,2009,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.479913113434042
551,4.795790545596741,3.9889840465642745,8.304989580140361,6,6,1977,1977,0.0,3,3,4,3,1,5,559.0,1,0.0,510.0,1069.0,3,1,6.975413927455952,0,0.0,6.975413927455952,0.0,0.0,2,0,2,0.6931471805599453,3,4,7,0,0,1977.0,2,2.0,440.0,3,3,2,0.0,4.02535169073515,0.0,0.0,5.303304908059076,0.0,0.8697416861919438,0.0,10,2008,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.849404844423074
552,3.044522437723423,3.9318256327243257,8.699681400989514,5,6,1957,1957,0.0,3,3,3,3,1,3,308.0,1,0.0,620.0,928.0,4,1,6.834108738813838,0,0.0,6.834108738813838,0.0,0.0,1,0,3,0.6931471805599453,3,5,7,0,0,1957.0,3,1.0,288.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,6,2008,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.630717389475995
553,3.044522437723423,4.477336814478207,9.318925682389624,8,5,2006,2006,5.5254529391317835,4,3,5,3,3,1,0.0,1,0.0,1709.0,1709.0,5,1,7.4489161025442,0,0.0,7.4489161025442,0.0,0.0,2,0,3,0.6931471805599453,4,7,7,1,4,2006.0,2,3.0,908.0,3,3,2,5.135798437050262,3.6888794541139363,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,7,2009,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.450981602512561
554,3.044522437723423,4.219507705176107,9.080003870248179,4,5,1949,2003,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,5,1,7.027314514039777,0,0.0,7.027314514039777,0.0,0.0,2,0,2,0.6931471805599453,4,5,7,0,0,2002.0,3,2.0,520.0,3,3,0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,5,2009,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.58989576532275
555,4.110873864173311,4.454347296253507,9.271059107010888,7,5,2003,2004,5.680172609017068,4,3,4,3,1,6,866.0,1,0.0,132.0,998.0,5,1,6.914730892718563,1040,0.0,7.624130585661289,1.0,0.0,2,1,3,0.6931471805599453,4,8,7,1,4,2003.0,2,3.0,871.0,3,3,2,5.771441123130016,4.143134726391533,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,8,2008,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.556733038263905
556,3.828641396489095,4.07753744390572,8.761080103868347,5,6,1922,1950,0.0,3,3,3,2,1,1,0.0,1,0.0,993.0,993.0,3,1,6.955592608396297,0,0.0,6.955592608396297,0.0,0.0,1,0,2,0.6931471805599453,3,5,7,1,4,1922.0,1,1.0,280.0,3,3,2,0.0,0.0,4.762173934797756,0.0,0.0,0.0,0.8697416861919438,0.0,8,2006,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.635151947212842
557,3.044522437723423,4.248495242049359,9.605822482030945,5,5,1957,1957,0.0,3,3,3,3,1,3,895.0,1,0.0,197.0,1092.0,3,1,6.996681488176539,0,0.0,6.996681488176539,1.0,0.0,1,0,2,0.6931471805599453,3,6,7,1,3,1957.0,3,1.0,299.0,3,3,2,5.594711379601839,0.0,0.0,0.0,4.812184355372417,0.0,0.8697416861919438,0.0,5,2006,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.856522261533737
558,3.9318256327243257,4.110873864173311,9.309370895439137,4,6,1920,1950,0.0,3,3,3,3,1,3,637.0,1,0.0,0.0,637.0,4,1,6.8001700683022,439,0.0,7.198183577101943,0.0,0.0,1,1,3,0.6931471805599453,3,7,7,0,0,1994.0,1,1.0,570.0,3,3,2,0.0,3.871201010907891,4.795790545596741,0.0,0.0,0.0,0.8697416861919438,0.0,9,2006,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11.58989576532275
559,4.110873864173311,4.060443010546419,9.99300827847454,7,5,1996,1997,0.0,3,3,4,3,4,6,604.0,1,0.0,125.0,729.0,5,1,6.593044534142437,717,0.0,7.277247726631484,0.0,0.6931471805599453,2,1,3,0.6931471805599453,3,6,7,1,3,1996.0,1,2.0,406.0,3,3,2,5.579729825986222,3.1354942159291497,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,8,2008,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.07254696717504
560,4.795790545596741,3.784189633918261,8.069968149059841,7,5,2003,2004,2.9444389791664403,4,3,4,3,4,1,0.0,1,0.0,1374.0,1374.0,5,1,7.351158226430694,0,0.0,7.351158226430694,0.0,0.0,2,0,2,0.6931471805599453,4,7,7,1,3,2003.0,3,2.0,420.0,3,3,2,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,10,2006,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.36308066783498
561,3.044522437723423,4.290459441148391,9.336267928573973,5,6,1957,1996,5.198497031265826,3,3,4,3,1,5,1302.0,1,0.0,90.0,1392.0,3,1,7.239214973779806,0,0.0,7.239214973779806,1.0,0.0,1,1,3,0.6931471805599453,3,5,4,1,4,1957.0,1,2.0,528.0,3,3,2,0.0,0.0,0.0,0.0,4.564348191467836,0.0,0.8697416861919438,0.0,5,2010,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.707677772181546
562,3.044522437723423,4.356708826689592,9.211439767419483,5,5,1974,1975,0.0,3,3,4,3,3,5,1071.0,2,4.820281565605037,195.0,1389.0,4,1,7.237059026124737,0,0.0,7.237059026124737,1.0,0.0,1,0,2,0.6931471805599453,3,6,7,1,3,1975.0,2,2.0,418.0,3,3,2,5.484796933490655,3.6635616461296463,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,4,2006,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.04355959836804
563,3.4339872044851463,4.1588830833596715,9.540219493127752,5,6,1940,1969,0.0,3,3,3,3,1,4,290.0,1,0.0,706.0,996.0,5,1,6.904750769961838,0,0.0,6.904750769961838,1.0,0.0,1,0,3,0.6931471805599453,3,6,7,1,4,1940.0,0,0.0,0.0,0,0,2,4.976733742420574,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,7,2008,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.58989576532275
564,3.9318256327243257,4.204692619390966,9.988793309115229,6,7,1918,1950,0.0,3,3,4,3,2,1,0.0,1,0.0,1163.0,1163.0,5,1,7.059617628291383,511,0.0,7.423568444259167,0.0,0.0,2,0,4,0.6931471805599453,3,8,7,1,4,1955.0,3,2.0,396.0,3,3,0,4.290459441148391,3.6109179126442243,0.0,0.0,4.976733742420574,0.0,0.8697416861919438,0.0,7,2008,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.128116509451258
565,4.110873864173311,4.499809670330265,9.499046919474152,7,5,1992,2000,0.0,4,3,4,3,1,6,728.0,1,0.0,367.0,1095.0,5,1,7.062191632286556,1129,0.0,7.738923757439457,1.0,0.0,2,1,4,0.6931471805599453,4,9,7,1,3,1992.0,2,2.0,590.0,3,3,2,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,7,2006,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.498745990829315
566,4.2626798770413155,4.204692619390966,8.83331693749932,6,4,1915,1950,0.0,3,3,4,3,1,1,0.0,1,0.0,806.0,806.0,3,0,6.7357800142423265,806,0.0,7.4073177104694174,1.0,0.0,1,1,4,0.6931471805599453,2,6,7,0,0,1920.0,1,1.0,216.0,3,3,2,0.0,4.204692619390966,4.919980925828125,0.0,0.0,0.0,0.8697416861919438,0.0,5,2010,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.759793355371237
567,4.110873864173311,4.356708826689592,9.323579767582693,9,5,2005,2007,5.5053315359323625,4,3,4,4,1,1,0.0,1,0.0,1122.0,1122.0,5,1,7.034387929915503,1370,0.0,7.826044013518965,0.0,0.0,2,1,4,0.6931471805599453,5,11,7,1,4,2005.0,3,3.0,656.0,3,3,2,4.976733742420574,3.6888794541139363,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,6,2008,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.691583538230217
568,3.044522437723423,4.2626798770413155,9.227394126542011,7,5,2004,2004,5.1298987149230735,4,3,4,3,1,6,2.0,1,0.0,1515.0,1517.0,5,1,7.336936913707618,0,0.0,7.336936913707618,0.0,0.0,2,0,3,0.6931471805599453,4,7,7,0,0,2004.0,2,2.0,532.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,3,2010,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.273735966890268
569,3.9318256327243257,4.382026634673881,9.419628376999952,8,8,1983,2009,0.0,4,3,4,3,4,6,1441.0,1,0.0,55.0,1496.0,5,1,7.311218384419629,636,0.0,7.665284718471351,1.0,0.0,1,1,1,0.6931471805599453,4,5,5,1,4,1983.0,3,2.0,612.0,4,3,2,5.857933154483459,3.713572066704308,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,9,2009,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12.665397584983758
570,4.51085950651685,4.30406509320417,8.858368636308018,5,5,1979,1979,0.0,3,3,4,3,4,6,943.0,1,0.0,0.0,943.0,3,1,6.8501261661455,0,0.0,6.8501261661455,1.0,0.0,1,0,2,0.6931471805599453,3,4,7,2,3,1979.0,1,2.0,600.0,3,3,2,3.7612001156935624,0.0,0.0,0.0,0.0,0.0,0.8697416861919438,0.0,12,2006,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.820123358887447
